09a18c lda $7ef3cc   [7ef3cc] A:0100 X:0010 Y:0000 S:01f2 D:0000 DB:09 nvMXdiZC V: 38 H:174 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e30a D:0000 DB:09 nvMXdIZc V:181 H:121 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e30a D:0000 DB:09 nvMXdIZc V:181 H:128 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e306 D:0000 DB:09 nvMXdIZc V:181 H:154 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e306 D:0000 DB:09 nvMXdIZc V:181 H:162 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e302 D:0000 DB:09 nvMXdIZc V:181 H:178 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e302 D:0000 DB:09 nvMXdIZc V:181 H:185 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e2fe D:0000 DB:09 nvMXdIZc V:181 H:201 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e2fe D:0000 DB:09 nvMXdIZc V:181 H:209 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e2fa D:0000 DB:09 nvMXdIZc V:181 H:225 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e2fa D:0000 DB:09 nvMXdIZc V:181 H:232 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e2f6 D:0000 DB:09 nvMXdIZc V:181 H:248 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e2f6 D:0000 DB:09 nvMXdIZc V:181 H:256 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e2f2 D:0000 DB:09 nvMXdIZc V:181 H:272 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e2f2 D:0000 DB:09 nvMXdIZc V:181 H:279 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e2ee D:0000 DB:09 nvMXdIZc V:181 H:295 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e2ee D:0000 DB:09 nvMXdIZc V:181 H:303 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e2ea D:0000 DB:09 nvMXdIZc V:181 H:319 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e2ea D:0000 DB:09 nvMXdIZc V:181 H:326 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e2e6 D:0000 DB:09 nvMXdIZc V:182 H:  1 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e2e6 D:0000 DB:09 nvMXdIZc V:182 H:  9 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e2e2 D:0000 DB:09 nvMXdIZc V:182 H: 25 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e2e2 D:0000 DB:09 nvMXdIZc V:182 H: 32 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e2de D:0000 DB:09 nvMXdIZc V:182 H: 48 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e2de D:0000 DB:09 nvMXdIZc V:182 H: 56 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e2da D:0000 DB:09 nvMXdIZc V:182 H: 72 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e2da D:0000 DB:09 nvMXdIZc V:182 H: 79 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e2d6 D:0000 DB:09 nvMXdIZc V:182 H: 95 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e2d6 D:0000 DB:09 nvMXdIZc V:182 H:103 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e2d2 D:0000 DB:09 nvMXdIZc V:182 H:119 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e2d2 D:0000 DB:09 nvMXdIZc V:182 H:126 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e2ce D:0000 DB:09 nvMXdIZc V:182 H:152 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e2ce D:0000 DB:09 nvMXdIZc V:182 H:160 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e2ca D:0000 DB:09 nvMXdIZc V:182 H:176 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e2ca D:0000 DB:09 nvMXdIZc V:182 H:183 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e2c6 D:0000 DB:09 nvMXdIZc V:182 H:199 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e2c6 D:0000 DB:09 nvMXdIZc V:182 H:207 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e2c2 D:0000 DB:09 nvMXdIZc V:182 H:223 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e2c2 D:0000 DB:09 nvMXdIZc V:182 H:230 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e2be D:0000 DB:09 nvMXdIZc V:182 H:246 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e2be D:0000 DB:09 nvMXdIZc V:182 H:254 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e2ba D:0000 DB:09 nvMXdIZc V:182 H:270 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e2ba D:0000 DB:09 nvMXdIZc V:182 H:277 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e2b6 D:0000 DB:09 nvMXdIZc V:182 H:293 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e2b6 D:0000 DB:09 nvMXdIZc V:182 H:301 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e2b2 D:0000 DB:09 nvMXdIZc V:182 H:317 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e2b2 D:0000 DB:09 nvMXdIZc V:182 H:324 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e2ae D:0000 DB:09 nvMXdIZc V:182 H:339 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e2ae D:0000 DB:09 nvMXdIZc V:183 H:  7 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e2aa D:0000 DB:09 nvMXdIZc V:183 H: 23 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e2aa D:0000 DB:09 nvMXdIZc V:183 H: 30 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e2a6 D:0000 DB:09 nvMXdIZc V:183 H: 46 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e2a6 D:0000 DB:09 nvMXdIZc V:183 H: 54 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e2a2 D:0000 DB:09 nvMXdIZc V:183 H: 70 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e2a2 D:0000 DB:09 nvMXdIZc V:183 H: 77 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e29e D:0000 DB:09 nvMXdIZc V:183 H: 93 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e29e D:0000 DB:09 nvMXdIZc V:183 H:101 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e29a D:0000 DB:09 nvMXdIZc V:183 H:117 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e29a D:0000 DB:09 nvMXdIZc V:183 H:124 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e296 D:0000 DB:09 nvMXdIZc V:183 H:150 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e296 D:0000 DB:09 nvMXdIZc V:183 H:158 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e292 D:0000 DB:09 nvMXdIZc V:183 H:174 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e292 D:0000 DB:09 nvMXdIZc V:183 H:181 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e28e D:0000 DB:09 nvMXdIZc V:183 H:197 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e28e D:0000 DB:09 nvMXdIZc V:183 H:205 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e28a D:0000 DB:09 nvMXdIZc V:183 H:221 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e28a D:0000 DB:09 nvMXdIZc V:183 H:228 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e286 D:0000 DB:09 nvMXdIZc V:183 H:244 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e286 D:0000 DB:09 nvMXdIZc V:183 H:252 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e282 D:0000 DB:09 nvMXdIZc V:183 H:268 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e282 D:0000 DB:09 nvMXdIZc V:183 H:275 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e27e D:0000 DB:09 nvMXdIZc V:183 H:291 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e27e D:0000 DB:09 nvMXdIZc V:183 H:299 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e27a D:0000 DB:09 nvMXdIZc V:183 H:315 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e27a D:0000 DB:09 nvMXdIZc V:183 H:322 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e276 D:0000 DB:09 nvMXdIZc V:183 H:337 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e276 D:0000 DB:09 nvMXdIZc V:184 H:  5 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e272 D:0000 DB:09 nvMXdIZc V:184 H: 21 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e272 D:0000 DB:09 nvMXdIZc V:184 H: 28 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e26e D:0000 DB:09 nvMXdIZc V:184 H: 44 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e26e D:0000 DB:09 nvMXdIZc V:184 H: 52 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e26a D:0000 DB:09 nvMXdIZc V:184 H: 68 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e26a D:0000 DB:09 nvMXdIZc V:184 H: 75 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e266 D:0000 DB:09 nvMXdIZc V:184 H: 91 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e266 D:0000 DB:09 nvMXdIZc V:184 H: 99 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e262 D:0000 DB:09 nvMXdIZc V:184 H:115 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e262 D:0000 DB:09 nvMXdIZc V:184 H:122 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e25e D:0000 DB:09 nvMXdIZc V:184 H:148 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e25e D:0000 DB:09 nvMXdIZc V:184 H:156 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e25a D:0000 DB:09 nvMXdIZc V:184 H:172 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e25a D:0000 DB:09 nvMXdIZc V:184 H:179 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e256 D:0000 DB:09 nvMXdIZc V:184 H:195 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e256 D:0000 DB:09 nvMXdIZc V:184 H:203 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e252 D:0000 DB:09 nvMXdIZc V:184 H:219 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e252 D:0000 DB:09 nvMXdIZc V:184 H:226 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e24e D:0000 DB:09 nvMXdIZc V:184 H:242 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e24e D:0000 DB:09 nvMXdIZc V:184 H:250 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e24a D:0000 DB:09 nvMXdIZc V:184 H:266 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e24a D:0000 DB:09 nvMXdIZc V:184 H:273 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e246 D:0000 DB:09 nvMXdIZc V:184 H:289 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e246 D:0000 DB:09 nvMXdIZc V:184 H:297 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e242 D:0000 DB:09 nvMXdIZc V:184 H:313 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e242 D:0000 DB:09 nvMXdIZc V:184 H:320 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e23e D:0000 DB:09 nvMXdIZc V:184 H:335 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e23e D:0000 DB:09 nvMXdIZc V:185 H:  3 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e23a D:0000 DB:09 nvMXdIZc V:185 H: 19 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e23a D:0000 DB:09 nvMXdIZc V:185 H: 26 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e236 D:0000 DB:09 nvMXdIZc V:185 H: 42 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e236 D:0000 DB:09 nvMXdIZc V:185 H: 50 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e232 D:0000 DB:09 nvMXdIZc V:185 H: 66 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e232 D:0000 DB:09 nvMXdIZc V:185 H: 73 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e22e D:0000 DB:09 nvMXdIZc V:185 H: 89 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e22e D:0000 DB:09 nvMXdIZc V:185 H: 97 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e22a D:0000 DB:09 nvMXdIZc V:185 H:113 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e22a D:0000 DB:09 nvMXdIZc V:185 H:120 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e226 D:0000 DB:09 nvMXdIZc V:185 H:146 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e226 D:0000 DB:09 nvMXdIZc V:185 H:154 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e222 D:0000 DB:09 nvMXdIZc V:185 H:170 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e222 D:0000 DB:09 nvMXdIZc V:185 H:177 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e21e D:0000 DB:09 nvMXdIZc V:185 H:193 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e21e D:0000 DB:09 nvMXdIZc V:185 H:201 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e21a D:0000 DB:09 nvMXdIZc V:185 H:217 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e21a D:0000 DB:09 nvMXdIZc V:185 H:224 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e216 D:0000 DB:09 nvMXdIZc V:185 H:240 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e216 D:0000 DB:09 nvMXdIZc V:185 H:248 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e212 D:0000 DB:09 nvMXdIZc V:185 H:264 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e212 D:0000 DB:09 nvMXdIZc V:185 H:271 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e20e D:0000 DB:09 nvMXdIZc V:185 H:287 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e20e D:0000 DB:09 nvMXdIZc V:185 H:295 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e20a D:0000 DB:09 nvMXdIZc V:185 H:311 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e20a D:0000 DB:09 nvMXdIZc V:185 H:318 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e206 D:0000 DB:09 nvMXdIZc V:185 H:333 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e206 D:0000 DB:09 nvMXdIZc V:186 H:  1 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e202 D:0000 DB:09 nvMXdIZc V:186 H: 17 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e202 D:0000 DB:09 nvMXdIZc V:186 H: 24 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e1fe D:0000 DB:09 nvMXdIZc V:186 H: 40 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e1fe D:0000 DB:09 nvMXdIZc V:186 H: 48 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e1fa D:0000 DB:09 nvMXdIZc V:186 H: 64 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e1fa D:0000 DB:09 nvMXdIZc V:186 H: 71 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e1f6 D:0000 DB:09 nvMXdIZc V:186 H: 87 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e1f6 D:0000 DB:09 nvMXdIZc V:186 H: 95 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e1f2 D:0000 DB:09 nvMXdIZc V:186 H:111 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e1f2 D:0000 DB:09 nvMXdIZc V:186 H:118 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e1ee D:0000 DB:09 nvMXdIZc V:186 H:144 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e1ee D:0000 DB:09 nvMXdIZc V:186 H:152 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e1ea D:0000 DB:09 nvMXdIZc V:186 H:168 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e1ea D:0000 DB:09 nvMXdIZc V:186 H:175 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e1e6 D:0000 DB:09 nvMXdIZc V:186 H:191 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e1e6 D:0000 DB:09 nvMXdIZc V:186 H:199 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e1e2 D:0000 DB:09 nvMXdIZc V:186 H:215 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e1e2 D:0000 DB:09 nvMXdIZc V:186 H:222 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e1de D:0000 DB:09 nvMXdIZc V:186 H:238 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e1de D:0000 DB:09 nvMXdIZc V:186 H:246 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e1da D:0000 DB:09 nvMXdIZc V:186 H:262 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e1da D:0000 DB:09 nvMXdIZc V:186 H:269 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e1d6 D:0000 DB:09 nvMXdIZc V:186 H:285 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e1d6 D:0000 DB:09 nvMXdIZc V:186 H:293 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e1d2 D:0000 DB:09 nvMXdIZc V:186 H:309 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e1d2 D:0000 DB:09 nvMXdIZc V:186 H:316 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e1ce D:0000 DB:09 nvMXdIZc V:186 H:331 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e1ce D:0000 DB:09 nvMXdIZc V:186 H:339 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e1ca D:0000 DB:09 nvMXdIZc V:187 H: 15 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e1ca D:0000 DB:09 nvMXdIZc V:187 H: 22 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e1c6 D:0000 DB:09 nvMXdIZc V:187 H: 38 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e1c6 D:0000 DB:09 nvMXdIZc V:187 H: 46 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e1c2 D:0000 DB:09 nvMXdIZc V:187 H: 62 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e1c2 D:0000 DB:09 nvMXdIZc V:187 H: 69 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e1be D:0000 DB:09 nvMXdIZc V:187 H: 85 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e1be D:0000 DB:09 nvMXdIZc V:187 H: 93 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e1ba D:0000 DB:09 nvMXdIZc V:187 H:109 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e1ba D:0000 DB:09 nvMXdIZc V:187 H:116 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e1b6 D:0000 DB:09 nvMXdIZc V:187 H:132 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e1b6 D:0000 DB:09 nvMXdIZc V:187 H:150 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e1b2 D:0000 DB:09 nvMXdIZc V:187 H:166 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e1b2 D:0000 DB:09 nvMXdIZc V:187 H:173 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e1ae D:0000 DB:09 nvMXdIZc V:187 H:189 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e1ae D:0000 DB:09 nvMXdIZc V:187 H:197 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e1aa D:0000 DB:09 nvMXdIZc V:187 H:213 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e1aa D:0000 DB:09 nvMXdIZc V:187 H:220 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e1a6 D:0000 DB:09 nvMXdIZc V:187 H:236 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e1a6 D:0000 DB:09 nvMXdIZc V:187 H:244 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e1a2 D:0000 DB:09 nvMXdIZc V:187 H:260 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e1a2 D:0000 DB:09 nvMXdIZc V:187 H:267 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e19e D:0000 DB:09 nvMXdIZc V:187 H:283 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e19e D:0000 DB:09 nvMXdIZc V:187 H:291 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e19a D:0000 DB:09 nvMXdIZc V:187 H:307 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e19a D:0000 DB:09 nvMXdIZc V:187 H:314 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e196 D:0000 DB:09 nvMXdIZc V:187 H:329 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e196 D:0000 DB:09 nvMXdIZc V:187 H:337 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e192 D:0000 DB:09 nvMXdIZc V:188 H: 13 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e192 D:0000 DB:09 nvMXdIZc V:188 H: 20 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e18e D:0000 DB:09 nvMXdIZc V:188 H: 36 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e18e D:0000 DB:09 nvMXdIZc V:188 H: 44 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e18a D:0000 DB:09 nvMXdIZc V:188 H: 60 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e18a D:0000 DB:09 nvMXdIZc V:188 H: 67 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e186 D:0000 DB:09 nvMXdIZc V:188 H: 83 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e186 D:0000 DB:09 nvMXdIZc V:188 H: 91 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e182 D:0000 DB:09 nvMXdIZc V:188 H:107 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e182 D:0000 DB:09 nvMXdIZc V:188 H:114 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e17e D:0000 DB:09 nvMXdIZc V:188 H:130 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e17e D:0000 DB:09 nvMXdIZc V:188 H:148 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e17a D:0000 DB:09 nvMXdIZc V:188 H:164 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e17a D:0000 DB:09 nvMXdIZc V:188 H:171 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e176 D:0000 DB:09 nvMXdIZc V:188 H:187 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e176 D:0000 DB:09 nvMXdIZc V:188 H:195 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e172 D:0000 DB:09 nvMXdIZc V:188 H:211 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e172 D:0000 DB:09 nvMXdIZc V:188 H:218 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e16e D:0000 DB:09 nvMXdIZc V:188 H:234 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e16e D:0000 DB:09 nvMXdIZc V:188 H:242 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e16a D:0000 DB:09 nvMXdIZc V:188 H:258 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e16a D:0000 DB:09 nvMXdIZc V:188 H:265 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e166 D:0000 DB:09 nvMXdIZc V:188 H:281 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e166 D:0000 DB:09 nvMXdIZc V:188 H:289 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:e162 D:0000 DB:09 nvMXdIZc V:188 H:305 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:e162 D:0000 DB:09 nvMXdIZc V:188 H:312 F: 8
